TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,Control Panel Actual Angle,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Control Panel Desired Angle,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,deg,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,deg,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,RPM,bool,A,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,,,bool,RPM,count,deg,bool,,bool,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
755.307217,0.0,,,4.04353475350121,,0.0,,-0.0,-1.0,0.4326472550605527,2.231079324965006,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049933433532714844,1.0,0.0,0.0,0.0,,0.4938045087695171,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.4199612513355,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.531322068631527,,,0.0,0.0,-0.10592062357271174,1.0,,,,0.0,,-11.422955212554246,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.313124,,0.0,0.4326472550605527,,1.0,,0.0,,,,,,,,,0.0,1.0,5.125,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,6.125,1.0,,,,,,0.019902999999999338,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.4326472550605527,0.25,,,1.0,,,,,,,,,0.0,9.192913385826689,,0.005954999999971733,
755.327162,0.0,,,340.8904665195386,,0.0,,-0.0,-1.0,0.4326472550605527,352.9253178776064,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049933433532714844,1.0,0.0,0.0,0.0,,0.5272895136372588,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.427128821152,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.531322068631527,,,0.0,0.0,-0.11572724717800796,1.0,,,,0.0,,-11.422955212554246,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.334687,,0.0,0.4326472550605527,,1.0,,0.0,,,,,,,,,0.0,1.0,5.125,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,6.0,1.0,,,,,,0.019945000000006985,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.4326472550605527,0.25,,,1.0,,,,,,,,,0.0,9.212598425196767,,0.006173999999987245,
755.347329,0.0,,,352.91778948854113,,0.0,,-0.0,-1.0,0.4326472550605527,359.55848370703836,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04997372627258301,1.0,0.0,0.0,0.0,,0.5385516150038526,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.4336619362316,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.558395826948456,,,0.0,0.0,-0.12748180507134566,1.0,,,,0.0,,-11.429385629818523,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.353114,,0.0,0.4326472550605527,,1.0,,0.0,,,,,,,,,0.0,1.0,5.125,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,6.0,1.0,,,,,,0.020166999999901236,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.4326472550605527,0.25,,,1.0,,,,,,,,,0.0,9.251968503936926,,0.00781399999993937,
755.36721,0.0,,,7.464736611260181,,0.0,,-0.0,-1.0,0.4326472550605527,4.590722253432386,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04997372627258301,1.0,0.0,0.0,0.0,,0.5632869810145982,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.4403901060484,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.558395826948456,,,0.0,0.0,-0.12827949231073388,1.0,,,,0.0,,-11.429385629818523,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.372853,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,5.125,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,6.0,1.0,,,,,,0.019881000000054883,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.4326472550605527,0.25,,,1.0,,,,,,,,,1.0,9.232283464566848,,0.006069000000024971,
755.387326,0.0,,,2.255506929727301,,0.0,,-0.0,-1.0,0.4326472550605527,356.6847920474583,0.0,0.0,0.0,,,,,,,0.0,,0.0,116.82085178571427,,0.0,0.0,0.0,,0.0,0.04997372627258301,1.0,0.0,0.0,0.0,,0.5845547657802684,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.451497746659,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.558395826948456,,1.0,0.0,0.0,-0.12712037056223785,1.0,,,,0.0,,-11.429385629818523,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.401811,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,7.75,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,8.875,1.0,,,,,,0.02011600000003,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.4326472550605527,0.25,,,1.0,,,,,,,,,1.0,9.21259842519677,,0.005906999999979234,
755.407225,0.0,,,358.844214334997,,0.0,,-0.0,-1.0,0.4326472550605527,2.209988183466455,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04997372627258301,1.0,0.0,0.0,0.0,,0.5961522881745106,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.4572051546197,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.558395826948456,,,0.0,0.0,-0.07378271393990937,1.0,,,,0.0,,-11.429385629818523,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.412996,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,7.75,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,8.875,1.0,,,,,,0.019899000000009437,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.4326472550605527,0.25,,,1.0,,,,,,,,,1.0,9.19291338582669,,0.014775999999983469,
755.427183,0.0,,,5.793559306751221,,,,-0.0,,0.4326472550605527,353.9295437421648,0.0,,0.0,,,,,,,,,,,,,0.0,,,,0.04997372627258301,1.0,0.0,,0.0,,0.5786873524755478,,,,,,,,,,,,,0.0,,-0.007811769544267086,0.0,1714.4622546099677,,,,,,0.0,,,,,1.0,,,0.0,1.0,,,,6.558395826948456,,,0.0,0.0,-0.10199669245709969,1.0,,,,,,-11.429385629818523,0.0,,0.0,1.0,,,,,,,,,,,,0.0,,,,0.0,,
755.428673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.3,,,,,16.625,,,,,,,,,12.121298339843749,,-1.0,,,,,,,,,,,,161.0,,,,,,,,,0.4041557312011719,,0.0,,,0.0,0.0,,,,,,,,
755.427183,,,,,,0.0,,,-1.0,,,,,,,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,-0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,130.7665827371379,,,,,,,
755.432842,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,7.75,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,8.875,1.0,,,,,,0.019957999999974163,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.4326472550605527,0.25,,,1.0,,,,,,,,,1.0,9.21259842519677,,0.006048999999961779,
755.447191,0.0,,,1.3366961973512386,,0.0,,-0.0,-1.0,0.4326472550605527,359.2079302775049,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04997372627258301,1.0,0.0,0.0,0.0,,0.5673489351421541,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.4716694597846,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.558395826948456,,,0.0,0.0,-0.10673664495060602,1.0,,,,0.0,,-11.429385629818523,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.452619,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,6.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,6.125,1.0,,,,,,0.020007999999961612,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.4326472550605527,0.25,,,1.0,,,,,,,,,1.0,9.25196850393693,,0.005925999999931264,
755.467199,0.0,,,359.90228836684184,,0.0,,-0.0,-1.0,0.4326472550605527,2.052380459003963,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04997372627258301,1.0,0.0,0.0,0.0,,0.5843484177947244,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.4784695022142,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.558395826948456,,,0.0,0.0,-0.10611788255372369,1.0,,,,0.0,,-11.429385629818523,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.472676,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,6.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,6.125,1.0,,,,,,0.0200080000000753,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.4326472550605527,0.25,,,1.0,,,,,,,,,1.0,9.291338582677087,,0.0057150000000092405,
755.487211,0.0,,,1.5257078847353838,,0.0,,-0.0,-1.0,0.4326472550605527,0.5666337669930507,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051275014877319336,1.0,0.0,0.0,0.0,,0.5979346785894242,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.4869072320312,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.52836379370994,,,0.0,0.0,-0.09702908185624032,1.0,,,,0.0,,-11.409576348018076,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.50075,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,6.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,6.125,1.0,,,,,,0.020011999999951513,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.4326472550605527,0.25,,,1.0,,,,,,,,,1.0,9.271653543307007,,0.006110999999918931,
755.507244,0.0,,,357.7135887243288,,0.0,,-0.0,-1.0,0.41608853413731733,0.36365314354102407,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051275014877319336,1.0,0.0,0.0,0.0,,0.5925822723767531,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.4943499021165,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.52836379370994,,,0.0,0.0,-0.11598875425443145,1.0,,,,0.0,,-11.409576348018076,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.5128809999999,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,6.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,6.125,1.0,,,,,,0.02003300000001218,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.41608853413731733,0.25,,,1.0,,,,,,,,,1.0,9.21259842519677,,0.013818000000014763,
755.52731,0.0,,,2.0241728476961023,,0.0,,-0.0,-1.0,0.2636032279773979,3.4078351386479087,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051275014877319336,1.0,0.0,0.0,0.0,,0.5935329318860302,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.5038941827268,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.52836379370994,,,0.0,0.0,-0.12212107993065793,1.0,,,,0.0,,-11.409576348018076,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.533107,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.02006600000004255,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,1.0,9.251968503936927,,0.005953999999974258,
755.52731,,,,,,,,,,,,,0.0,,,,,,,,,,,116.82085178571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755.547237,0.0,,,358.81055142366904,,0.0,,-0.0,-1.0,0.07293917167070253,356.8628391080857,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051275014877319336,1.0,0.0,0.0,0.0,,0.5921262423109757,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.5112992596255,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.52836379370994,,,0.0,0.0,-0.1345107541925013,1.0,,,,0.0,,-11.409576348018076,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.55281,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019926999999938744,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.07293917167070253,0.25,,,1.0,,,,,,,,,1.0,9.271653543307007,,0.006081999999992149,
755.567302,0.0,,,358.8265536824328,,0.0,,-0.0,-1.0,0.01314192168066787,357.7547285665797,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051275014877319336,1.0,0.0,0.0,0.0,,0.5856515713172946,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.5212330349732,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.52836379370994,,,0.0,0.0,-0.13272805591391088,1.0,,,,0.0,,-11.409576348018076,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.572761,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020065000000045075,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.01314192168066787,0.25,,,1.0,,,,,,,,,1.0,9.23228346456685,,0.006095999999956803,
755.579392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.4,,,,,0.0,,,,,,,,,12.177840576171874,,-1.0,,,,,,,,,,,,320.0,,,,,,,,,0.41077062487602234,,0.0,,,0.0,0.0,,,,,,,,
755.587287,0.0,,,350.2286721667224,,0.0,,-0.0,-1.0,0.0015015683702273282,353.6220158181331,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051275014877319336,1.0,0.0,0.0,0.0,,0.5719620300060884,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.5308411142648,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.52836379370994,,,0.0,0.0,-0.15043581728556654,1.0,,,,0.0,,-11.409576348018076,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.592966,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019984999999905995,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,0.0015015683702273282,0.25,,,1.0,,,,,,,,,1.0,9.192913385826692,,0.005723999999986518,
755.607279,0.0,,,355.88340693687417,,0.0,,-0.0,-1.0,-0.0,9.642575205543494,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051275014877319336,1.0,0.0,0.0,0.0,,0.5506942445275261,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.5381063640816,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.52836379370994,,,0.0,0.0,-0.13352659800746863,1.0,,,,0.0,,-11.409576348018076,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.622076,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019992000000002008,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.21259842519677,,0.005963000000065222,
755.627207,0.0,,,2.5600230863111366,,0.0,,-0.0,-1.0,-0.0,2.684991622101668,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.051275014877319336,1.0,0.0,0.0,0.0,,0.5651606722434072,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.543423317305,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.52836379370994,,,0.0,0.0,-0.1519386854707366,1.0,,,,0.0,,-11.409576348018076,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.63321,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019928000000049906,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.25196850393693,,0.01508800000010524,
755.647284,0.0,,,359.2789569936556,,0.0,,-0.0,-1.0,-0.0,358.6930307719052,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04990053176879883,1.0,0.0,0.0,0.0,,0.5691136210604686,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.5520569923842,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.564585423419504,,,0.0,0.0,-0.1589940941038225,1.0,,,,0.0,,-11.331393024643829,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.652912,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020077000000014777,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.271653543307007,,0.006287000000043008,
755.667221,0.0,,,0.28588862274151144,,0.0,,-0.0,-1.0,-0.0,2.6310890375131333,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04990053176879883,1.0,0.0,0.0,0.0,,0.571750787943787,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.5636217074637,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.564585423419504,,,0.0,0.0,-0.14071612267715386,1.0,,,,0.0,,-11.331393024643829,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.673086,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019937000000027183,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.291338582677085,,0.005920999999943888,
755.687224,0.0,,,359.6476943896603,,0.0,,-0.0,-1.0,-0.0,359.60365553521757,0.0,0.0,0.0,,,,,,,0.0,,0.0,116.68874107142855,,0.0,0.0,0.0,,0.0,0.04990053176879883,1.0,0.0,0.0,0.0,,0.5716098830434059,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.5674191572805,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.564585423419504,,1.0,0.0,0.0,-0.13886364677881838,1.0,,,,0.0,,-11.331393024643829,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.693008,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020002999999974236,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.291338582677085,,0.006129999999984648,
755.707173,0.0,,,358.0766963235579,,0.0,,-0.0,-1.0,-0.0,356.4201038456318,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04990053176879883,1.0,0.0,0.0,0.0,,0.5653934742254368,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1714.5763762378906,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.564585423419504,,,0.0,0.0,-0.15132482005171202,1.0,,,,0.0,,-11.331393024643829,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
755.712838,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019948999999996886,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.311023622047163,,0.006070000000022446,
